CLASS 2,EXPENSES,,,,,,,,,,,,,,,,,,
CLASS 3,ASSETS,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sub-SubProgramme: Group of related interventions/outputs contributing to Programme,,,,,,,,,,,,,,,,,,,
Outcomes.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Department: Administrative units within the institutions that implement activities.,,,,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"3,944,765",0,"3,944,765",,,,,,,,,,,,,,,,
,"49,005,165",0,"49,005,165",,,,,,,,,,,,,,,,
,"10,036,154",0,"10,036,154",,,,,,,,,,,,,,,,
,"71,015,444",0,"71,015,444",,,,,,,,,,,,,,,,
,"134,001,528",0,"134,001,528",,,,,,,,,,,,,,,,
,"124,115,409",0,"124,115,409",,,,,,,,,,,,,,,,
,"141,524,564",0,"141,524,564",,,,,,,,,,,,,,,,
,"131,638,445",0,"131,638,445",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 01 Oversight, Monitoring and Evaluation & Inspectionof policies and programs",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
"1,500,000","2,490,000","3,990,000",,,,,,,,,,,,,,,,,
"1,500,000","2,490,000","3,990,000",,,,,,,,,,,,,,,,,
"1,500,000","2,490,000","3,990,000",,,,,,,,,,,,,,,,,
"1,500,000","2,490,000","3,990,000",,,,,,,,,,,,,,,,,
"1,483,422",0,"1,483,422",,,,,,,,,,,,,,,,,
0,"32,000","32,000",,,,,,,,,,,,,,,,,
0,"34,000","34,000",,,,,,,,,,,,,,,,,
0,"95,000","95,000",,,,,,,,,,,,,,,,,
0,"474,716","474,716",,,,,,,,,,,,,,,,,
0,"158,615","158,615",,,,,,,,,,,,,,,,,
0,"142,385","142,385",,,,,,,,,,,,,,,,,
0,"83,284","83,284",,,,,,,,,,,,,,,,,
"1,483,422","1,020,000","2,503,422",,,,,,,,,,,,,,,,,
"1,483,422","1,020,000","2,503,422",,,,,,,,,,,,,,,,,
"1,483,422","1,020,000","2,503,422",,,,,,,,,,,,,,,,,
"1,483,422","1,020,000","2,503,422",,,,,,,,,,,,,,,,,
"1,230,000",0,"1,230,000",,,,,,,,,,,,,,,,,
0,"2,620,769","2,620,769",,,,,,,,,,,,,,,,,
"270,000",0,"270,000",,,,,,,,,,,,,,,,,
0,"396,257","396,257",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"51,670","51,670",,,,,,,,,,,,,,,,,
0,"20,307","20,307",,,,,,,,,,,,,,,,,
0,"40,812","40,812",,,,,,,,,,,,,,,,,
0,"180,000","180,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"28,308","28,308",,,,,,,,,,,,,,,,,
0,"396,813","396,813",,,,,,,,,,,,,,,,,
0,"482,194","482,194",,,,,,,,,,,,,,,,,
0,"250,000","250,000",,,,,,,,,,,,,,,,,
0,"403,133","403,133",,,,,,,,,,,,,,,,,
0,"153,011","153,011",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"2,800,000","2,800,000",,,,,,,,,,,,,,,,,
0,"723,832","723,832",,,,,,,,,,,,,,,,,
0,"418,200","418,200",,,,,,,,,,,,,,,,,
0,"63,000","63,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"334,000","334,000",,,,,,,,,,,,,,,,,
0,"77,975","77,975",,,,,,,,,,,,,,,,,
0,"250,656","250,656",,,,,,,,,,,,,,,,,
0,"632,775","632,775",,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
"1,500,000","11,153,713","12,653,713",,,,,,,,,,,,,,,,,
"5,770,200",0,"5,770,200",,,,,,,,,,,,,,,,,
0,"672,221","672,221",,,,,,,,,,,,,,,,,
0,"140,000","140,000",,,,,,,,,,,,,,,,,
0,"49,092","49,092",,,,,,,,,,,,,,,,,
0,"400,000","400,000",,,,,,,,,,,,,,,,,
0,"457,687","457,687",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"206,360","206,360",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
"5,770,200","2,425,360","8,195,560",,,,,,,,,,,,,,,,,
"5,770,200","2,425,360","8,195,560",,,,,,,,,,,,,,,,,
"5,770,200","2,425,360","8,195,560",,,,,,,,,,,,,,,,,
"5,770,200","2,425,360","8,195,560",,,,,,,,,,,,,,,,,
"125,000",0,"125,000",,,,,,,,,,,,,,,,,
0,"32,600","32,600",,,,,,,,,,,,,,,,,
0,"150,000","150,000",,,,,,,,,,,,,,,,,
0,"150,000","150,000",,,,,,,,,,,,,,,,,
0,"1,317,400","1,317,400",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"150,000","150,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
"125,000","2,000,000","2,125,000",,,,,,,,,,,,,,,,,
"125,000","2,000,000","2,125,000",,,,,,,,,,,,,,,,,
"125,000","2,000,000","2,125,000",,,,,,,,,,,,,,,,,
"125,000","2,000,000","2,125,000",,,,,,,,,,,,,,,,,
,,,,,"1,237,415",0,"1,237,415",,,,,,,,,,,,
,,,,,"1,237,415",0,"1,237,415",,,,,,,,,,,,
,,,,,"1,237,415",0,"1,237,415",,,,,,,,,,,,
,,,,,"10,492,766",0,"10,492,766",,,,,,,,,,,,
,,,,,"9,255,351",0,"9,255,351",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"40,029,149",0,"40,029,149",,,,,,,,,,,,
,,,,,"38,791,734",0,"38,791,734",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin.,Total,,,,,,,,,,,,
,,,,,"60,489,386",0,"60,489,386",,,,,,,,,,,,
,,,,,"59,251,971",0,"59,251,971",,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 12 Human Capital Development,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"8,127,825",0,"8,127,825",,,,,,,,,,,,,,,,
,"8,127,825",0,"8,127,825",,,,,,,,,,,,,,,,
,"8,127,825",0,"8,127,825",,,,,,,,,,,,,,,,
,"8,127,825",0,"8,127,825",,,,,,,,,,,,,,,,
,"8,127,825",0,"8,127,825",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
Sub-SubProgramme 52 Human Resource Management for Health,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"2,024,539","3,650,575","5,675,114",,,,,,,,,,,,
,,,,,"189,288","1,474,071","1,663,359",,,,,,,,,,,,
,,,,,"11,284","34,000","45,284",,,,,,,,,,,,
,,,,,"178,000","486,069","664,069",,,,,,,,,,,,
,,,,,"2,403,111","5,644,714","8,047,825",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"80,000",0,"80,000",,,,,,,,,,,,
,,,,,"80,000",0,"80,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"8,047,825",0,"8,047,825",,,,,,,,,,,,
,,,,,"554,505",0,"554,505",,,,,,,,,,,,
,,,,,"1,848,605",0,"1,848,605",,,,,,,,,,,,
,,,,,"669,838",0,"669,838",,,,,,,,,,,,
,,,,,"150,299",0,"150,299",,,,,,,,,,,,
,,,,,"51,939",0,"51,939",,,,,,,,,,,,
,,,,,"22,000",0,"22,000",,,,,,,,,,,,
,,,,,"917,723",0,"917,723",,,,,,,,,,,,
,,,,,"70,166",0,"70,166",,,,,,,,,,,,
,,,,,"39,307",0,"39,307",,,,,,,,,,,,
,,,,,"69,449",0,"69,449",,,,,,,,,,,,
,,,,,"1,167,222",0,"1,167,222",,,,,,,,,,,,
,,,,,"20,084",0,"20,084",,,,,,,,,,,,
,,,,,"69,000",0,"69,000",,,,,,,,,,,,
,,,,,"116,389",0,"116,389",,,,,,,,,,,,
,,,,,"113,630",0,"113,630",,,,,,,,,,,,
,,,,,"26,433",0,"26,433",,,,,,,,,,,,
,,,,,"60,000",0,"60,000",,,,,,,,,,,,
,,,,,"18,291",0,"18,291",,,,,,,,,,,,
,,,,,"48,000",0,"48,000",,,,,,,,,,,,
,,,,,"44,110",0,"44,110",,,,,,,,,,,,
,,,,,"12,000",0,"12,000",,,,,,,,,,,,
,,,,,"65,000",0,"65,000",,,,,,,,,,,,
,,,,,"60,265",0,"60,265",,,,,,,,,,,,
,,,,,"716,693",0,"716,693",,,,,,,,,,,,
,,,,,"49,000",0,"49,000",,,,,,,,,,,,
,,,,,"45,000",0,"45,000",,,,,,,,,,,,
,,,,,"395,766",0,"395,766",,,,,,,,,,,,
,,,,,"45,648",0,"45,648",,,,,,,,,,,,
,,,,,"372,132",0,"372,132",,,,,,,,,,,,
,,,,,"20,780",0,"20,780",,,,,,,,,,,,
,,,,,"159,472",0,"159,472",,,,,,,,,,,,
,,,,,"29,077",0,"29,077",,,,,,,,,,,,
,,,,,"80,000",0,"80,000",,,,,,,,,,,,
,,,,,"20,000",0,"20,000",,,,,,,,,,,,
,,,,,"40,000",0,"40,000",,,,,,,,,,,,
,,,,,"20,000",0,"20,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"8,127,825",0,"8,127,825",,,,,,,,,,,,,,,,,
"8,127,825",0,"8,127,825",,,,,,,,,,,,,,,,,
"175,933",0,"175,933",,,,,,,,,,,,,,,,,
"1,848,605",0,"1,848,605",,,,,,,,,,,,,,,,,
0,"370,998","370,998",,,,,,,,,,,,,,,,,
0,"150,299","150,299",,,,,,,,,,,,,,,,,
0,"51,939","51,939",,,,,,,,,,,,,,,,,
0,"22,000","22,000",,,,,,,,,,,,,,,,,
0,"917,723","917,723",,,,,,,,,,,,,,,,,
0,"35,166","35,166",,,,,,,,,,,,,,,,,
0,"18,000","18,000",,,,,,,,,,,,,,,,,
0,"40,225","40,225",,,,,,,,,,,,,,,,,
0,"225,154","225,154",,,,,,,,,,,,,,,,,
0,"20,084","20,084",,,,,,,,,,,,,,,,,
0,"49,000","49,000",,,,,,,,,,,,,,,,,
0,"56,389","56,389",,,,,,,,,,,,,,,,,
0,"60,130","60,130",,,,,,,,,,,,,,,,,
0,"26,433","26,433",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,"18,291","18,291",,,,,,,,,,,,,,,,,
0,"48,000","48,000",,,,,,,,,,,,,,,,,
0,"44,110","44,110",,,,,,,,,,,,,,,,,
0,"60,265","60,265",,,,,,,,,,,,,,,,,
0,"716,693","716,693",,,,,,,,,,,,,,,,,
0,"49,000","49,000",,,,,,,,,,,,,,,,,
0,"122,355","122,355",,,,,,,,,,,,,,,,,
0,"45,648","45,648",,,,,,,,,,,,,,,,,
0,"253,344","253,344",,,,,,,,,,,,,,,,,
0,"20,780","20,780",,,,,,,,,,,,,,,,,
0,"139,472","139,472",,,,,,,,,,,,,,,,,
0,"29,077","29,077",,,,,,,,,,,,,,,,,
"2,024,539","3,650,575","5,675,114",,,,,,,,,,,,,,,,,
"2,024,539","3,650,575","5,675,114",,,,,,,,,,,,,,,,,
"189,288",0,"189,288",,,,,,,,,,,,,,,,,
0,"118,994","118,994",,,,,,,,,,,,,,,,,
0,"35,000","35,000",,,,,,,,,,,,,,,,,
0,"21,307","21,307",,,,,,,,,,,,,,,,,
0,"29,225","29,225",,,,,,,,,,,,,,,,,
0,"750,000","750,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"40,000","40,000",,,,,,,,,,,,,,,,,
0,"53,500","53,500",,,,,,,,,,,,,,,,,
0,"88,027","88,027",,,,,,,,,,,,,,,,,
0,"53,789","53,789",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
"189,288","1,229,841","1,419,129",,,,,,,,,,,,,,,,,
"189,288","1,474,071","1,663,359",,,,,,,,,,,,,,,,,
"189,288","1,474,071","1,663,359",,,,,,,,,,,,,,,,,
"189,288","1,474,071","1,663,359",,,,,,,,,,,,,,,,,
"178,000",0,"178,000",,,,,,,,,,,,,,,,,
0,"40,000","40,000",,,,,,,,,,,,,,,,,
0,"192,069","192,069",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"55,000","55,000",,,,,,,,,,,,,,,,,
0,"45,000","45,000",,,,,,,,,,,,,,,,,
0,"55,000","55,000",,,,,,,,,,,,,,,,,
0,"32,000","32,000",,,,,,,,,,,,,,,,,
"178,000","439,069","617,069",,,,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin.,Total,,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
,,,,,"8,127,825",0,"8,127,825",,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 12 Human Capital Development,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"332,623,236",0,"332,623,236",,,,,,,,,,,,,,,,
,"32,445,320",0,"32,445,320",,,,,,,,,,,,,,,,
,"365,068,556",0,"365,068,556",,,,,,,,,,,,,,,,
,"365,068,556",0,"365,068,556",,,,,,,,,,,,,,,,
,"365,068,556",0,"365,068,556",,,,,,,,,,,,,,,,
,"365,068,556",0,"365,068,556",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
Sub-SubProgramme 13 Support Services Programme,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"206,600,125","109,306,901","315,907,026",,,,,,,,,,,,
,,,,,"206,600,125","109,306,901","315,907,026",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"16,716,210",0,"16,716,210",,,,,,,,,,,,
,,,,,"16,716,210",0,"16,716,210",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"332,623,236",0,"332,623,236",,,,,,,,,,,,
,,,,,"332,623,236",0,"332,623,236",,,,,,,,,,,,
Sub-SubProgramme 14 Delivery of Tertiary Education Programme,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"2,617,143","2,617,143",,,,,,,,,,,,
,,,,,0,"5,033,614","5,033,614",,,,,,,,,,,,
,,,,,0,"4,521,878","4,521,878",,,,,,,,,,,,
,,,,,0,"3,221,943","3,221,943",,,,,,,,,,,,
,,,,,0,"3,122,272","3,122,272",,,,,,,,,,,,
,,,,,0,"4,000,420","4,000,420",,,,,,,,,,,,
,,,,,0,"2,200,827","2,200,827",,,,,,,,,,,,
,,,,,0,"3,659,344","3,659,344",,,,,,,,,,,,
,,,,,0,"1,665,053","1,665,053",,,,,,,,,,,,
,,,,,0,"1,534,436","1,534,436",,,,,,,,,,,,
,,,,,0,"868,388","868,388",,,,,,,,,,,,
,,,,,0,"32,445,320","32,445,320",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"32,445,320",0,"32,445,320",,,,,,,,,,,,
,,,,,"32,445,320",0,"32,445,320",,,,,,,,,,,,
,,,,,"365,068,556",0,"365,068,556",,,,,,,,,,,,
,,,,,"365,068,556",0,"365,068,556",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"348,026,346",0,"348,026,346",,,,,,,,,,,,
,,,,,"206,600,125",0,"206,600,125",,,,,,,,,,,,
,,,,,"18,060,116",0,"18,060,116",,,,,,,,,,,,
,,,,,"20,660,013",0,"20,660,013",,,,,,,,,,,,
,,,,,"38,500",0,"38,500",,,,,,,,,,,,
,,,,,"112,758",0,"112,758",,,,,,,,,,,,
,,,,,"2,230,776",0,"2,230,776",,,,,,,,,,,,
,,,,,"747,205",0,"747,205",,,,,,,,,,,,
,,,,,"2,361,085",0,"2,361,085",,,,,,,,,,,,
,,,,,"2,582,795",0,"2,582,795",,,,,,,,,,,,
,,,,,"8,400",0,"8,400",,,,,,,,,,,,
,,,,,"97,800",0,"97,800",,,,,,,,,,,,
,,,,,"1,810,228",0,"1,810,228",,,,,,,,,,,,
,,,,,"2,252,992",0,"2,252,992",,,,,,,,,,,,
,,,,,"2,039,026",0,"2,039,026",,,,,,,,,,,,
,,,,,"1,906,387",0,"1,906,387",,,,,,,,,,,,
,,,,,"125,335",0,"125,335",,,,,,,,,,,,
,,,,,"12,416",0,"12,416",,,,,,,,,,,,
,,,,,"1,441,281",0,"1,441,281",,,,,,,,,,,,
,,,,,"770,823",0,"770,823",,,,,,,,,,,,
,,,,,"74,545",0,"74,545",,,,,,,,,,,,
,,,,,"2,163,050",0,"2,163,050",,,,,,,,,,,,
,,,,,"13,570",0,"13,570",,,,,,,,,,,,
,,,,,"133,200",0,"133,200",,,,,,,,,,,,
,,,,,"448,207",0,"448,207",,,,,,,,,,,,
,,,,,"4,829,200",0,"4,829,200",,,,,,,,,,,,
,,,,,"4,557,302",0,"4,557,302",,,,,,,,,,,,
,,,,,"14,000",0,"14,000",,,,,,,,,,,,
,,,,,"764,208",0,"764,208",,,,,,,,,,,,
,,,,,"1,740,078",0,"1,740,078",,,,,,,,,,,,
,,,,,"637,491",0,"637,491",,,,,,,,,,,,
,,,,,"1,723,004",0,"1,723,004",,,,,,,,,,,,
,,,,,"291,460",0,"291,460",,,,,,,,,,,,
,,,,,"556,490",0,"556,490",,,,,,,,,,,,
,,,,,"1,961,655",0,"1,961,655",,,,,,,,,,,,
,,,,,"4,200",0,"4,200",,,,,,,,,,,,
,,,,,"958,298",0,"958,298",,,,,,,,,,,,
,,,,,"805,741",0,"805,741",,,,,,,,,,,,
"1,097,986",0,"1,097,986",,,,,,,,,,,,,,,,,
"1,565,172",0,"1,565,172",,,,,,,,,,,,,,,,,
"506,283",0,"506,283",,,,,,,,,,,,,,,,,
"20,000",0,"20,000",,,,,,,,,,,,,,,,,
"5,000",0,"5,000",,,,,,,,,,,,,,,,,
"59,298,145",0,"59,298,145",,,,,,,,,,,,,,,,,
"1,826,000",0,"1,826,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"1,826,000",0,"1,826,000",,,,,,,,,,,,,,,,,
"15,216,210",0,"15,216,210",,,,,,,,,,,,,,,,,
"6,550,000",0,"6,550,000",,,,,,,,,,,,,,,,,
"898,713",0,"898,713",,,,,,,,,,,,,,,,,
"1,250,000",0,"1,250,000",,,,,,,,,,,,,,,,,
"6,311,136",0,"6,311,136",,,,,,,,,,,,,,,,,
"206,360",0,"206,360",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
"365,068,556",0,"365,068,556",,,,,,,,,,,,,,,,,
"365,068,556",0,"365,068,556",,,,,,,,,,,,,,,,,
"206,600,125",0,"206,600,125",,,,,,,,,,,,,,,,,
0,"9,293,802","9,293,802",,,,,,,,,,,,,,,,,
0,"20,660,013","20,660,013",,,,,,,,,,,,,,,,,
0,"28,500","28,500",,,,,,,,,,,,,,,,,
0,"31,120","31,120",,,,,,,,,,,,,,,,,
0,"2,230,776","2,230,776",,,,,,,,,,,,,,,,,
0,"341,617","341,617",,,,,,,,,,,,,,,,,
0,"1,016,089","1,016,089",,,,,,,,,,,,,,,,,
0,"1,154,725","1,154,725",,,,,,,,,,,,,,,,,
0,"8,400","8,400",,,,,,,,,,,,,,,,,
0,"26,500","26,500",,,,,,,,,,,,,,,,,
0,"71,397","71,397",,,,,,,,,,,,,,,,,
0,"626,415","626,415",,,,,,,,,,,,,,,,,
0,"726,401","726,401",,,,,,,,,,,,,,,,,
0,"466,259","466,259",,,,,,,,,,,,,,,,,
0,"78,375","78,375",,,,,,,,,,,,,,,,,
0,"5,416","5,416",,,,,,,,,,,,,,,,,
0,"1,370,917","1,370,917",,,,,,,,,,,,,,,,,
0,"278,400","278,400",,,,,,,,,,,,,,,,,
0,"11,600","11,600",,,,,,,,,,,,,,,,,
0,"2,120,600","2,120,600",,,,,,,,,,,,,,,,,
0,"13,570","13,570",,,,,,,,,,,,,,,,,
0,"300,056","300,056",,,,,,,,,,,,,,,,,
0,"4,829,200","4,829,200",,,,,,,,,,,,,,,,,
0,"4,557,302","4,557,302",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"154,981","154,981",,,,,,,,,,,,,,,,,
0,"1,073,482","1,073,482",,,,,,,,,,,,,,,,,
0,"637,491","637,491",,,,,,,,,,,,,,,,,
0,"1,641,814","1,641,814",,,,,,,,,,,,,,,,,
0,"200,460","200,460",,,,,,,,,,,,,,,,,
0,"213,770","213,770",,,,,,,,,,,,,,,,,
0,"1,087,557","1,087,557",,,,,,,,,,,,,,,,,
0,"522,200","522,200",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"29,000","29,000",,,,,,,,,,,,,,,,,
0,"259,320","259,320",,,,,,,,,,,,,,,,,
0,"4,576","4,576",,,,,,,,,,,,,,,,,
0,"18,600","18,600",,,,,,,,,,,,,,,,,
0,"110,593","110,593",,,,,,,,,,,,,,,,,
0,"508,245","508,245",,,,,,,,,,,,,,,,,
0,"16,560","16,560",,,,,,,,,,,,,,,,,
0,"9,100","9,100",,,,,,,,,,,,,,,,,
0,"24,720","24,720",,,,,,,,,,,,,,,,,
0,"10,470","10,470",,,,,,,,,,,,,,,,,
0,"11,850","11,850",,,,,,,,,,,,,,,,,
0,"40,720","40,720",,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"61,800","61,800",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"64,000","64,000",,,,,,,,,,,,,,,,,
0,"2,700,000","2,700,000",,,,,,,,,,,,,,,,,
0,"4,511,754","4,511,754",,,,,,,,,,,,,,,,,
,,,,,0,"1,260","1,260",,,,,,,,,,,,
,,,,,0,"7,000","7,000",,,,,,,,,,,,
,,,,,0,"2,000","2,000",,,,,,,,,,,,
,,,,,0,960,960,,,,,,,,,,,,
,,,,,0,"21,138","21,138",,,,,,,,,,,,
,,,,,0,"14,160","14,160",,,,,,,,,,,,
,,,,,0,"9,000","9,000",,,,,,,,,,,,
,,,,,0,"1,000","1,000",,,,,,,,,,,,
,,,,,0,"5,500","5,500",,,,,,,,,,,,
,,,,,0,"3,360","3,360",,,,,,,,,,,,
,,,,,0,"3,370","3,370",,,,,,,,,,,,
,,,,,0,200,200,,,,,,,,,,,,
,,,,,0,"15,000","15,000",,,,,,,,,,,,
,,,,,0,"30,000","30,000",,,,,,,,,,,,
,,,,,0,"6,500","6,500",,,,,,,,,,,,
,,,,,0,"5,000","5,000",,,,,,,,,,,,
,,,,,0,"10,000","10,000",,,,,,,,,,,,
,,,,,0,"12,851,648","12,851,648",,,,,,,,,,,,
,,,,,0,"12,987,096","12,987,096",,,,,,,,,,,,
,,,,,"206,600,125","107,480,901","314,081,026",,,,,,,,,,,,
Outputs Funded,Wage,Non Wage,AIA,Total,Wage,Non Wage,Total,,,,,,,,,,,,
,,,,,"41,600",0,"41,600",,,,,,,,,,,,
,,,,,"798,400",0,"798,400",,,,,,,,,,,,
,,,,,"511,000",0,"511,000",,,,,,,,,,,,
,,,,,"99,000",0,"99,000",,,,,,,,,,,,
,,,,,"50,000",0,"50,000",,,,,,,,,,,,
,,,,,"1,500,000",0,"1,500,000",,,,,,,,,,,,
,,,,,"1,500,000",0,"1,500,000",,,,,,,,,,,,
Capital Purchases,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
0,"38,750","38,750",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"2,896","2,896",,,,,,,,,,,,,,,,,
0,"185,000","185,000",,,,,,,,,,,,,,,,,
0,"48,220","48,220",,,,,,,,,,,,,,,,,
0,"146,608","146,608",,,,,,,,,,,,,,,,,
0,"1,760","1,760",,,,,,,,,,,,,,,,,
0,"26,600","26,600",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"100,984","100,984",,,,,,,,,,,,,,,,,
0,"8,000","8,000",,,,,,,,,,,,,,,,,
0,"3,000","3,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"27,716","27,716",,,,,,,,,,,,,,,,,
0,"37,300","37,300",,,,,,,,,,,,,,,,,
0,"16,800","16,800",,,,,,,,,,,,,,,,,
0,"745,000","745,000",,,,,,,,,,,,,,,,,
0,"9,200","9,200",,,,,,,,,,,,,,,,,
0,"7,460","7,460",,,,,,,,,,,,,,,,,
0,"77,640","77,640",,,,,,,,,,,,,,,,,
0,"20,300","20,300",,,,,,,,,,,,,,,,,
